"ColorName","ColorId","ColorHex"
"Renda da Rainha","SW6420","#ecead5"
"Broto Verde","SW6427","#e4e4ce"
"Vibração Verde","SW6928","#d4e7c3"
"Vislumbre","SW6476","#e0e7e2"
"Sussuro do Vento","SW6189","#dcdfd7"
"Vidraça","SW6210","#d7dfd8"
"Água com Hortelã","SW6455","#d8e2d8"
"Verde Calmaria","SW6462","#d7e4db"
"Banho de Piscina","SW6749","#d7ebe2"
"Azul Irresistível","SW6937","#87dcce"
"Sublime Céu","SW6504","#dce7e8"
"Vale Nevado","SW6511","#e0e8e7"
"Luz do Luar","SW6217","#dae2e0"
"Linha Azul","SW6497","#d8e7e6"
"Ponta do Céu","SW6784","#d3e7e9"
"Iceberg","SW6798","#d6e4e7"
"Geleira Azul","SW6957","#7fc3e1"
"Ar da Montanha","SW6224","#d8e0df"
"Banho de Lua","SW6245","#dde2e0"
"Orvalho","SW6238","#dbdfe0"
"Atmosfera Azul","SW6525","#e1e6e6"
"Nevando","SW6000","#e0deda"
"Tela em Branco","SW6259","#dddcdb"
"Violeta Chique","SW6968","#c2cbe0"
"Branco Polido","SW6056","#e9ddd4"
"Branco Lindo","SW6049","#e7dbd3"
"Branco Calmaria","SW6042","#e5dad4"
"Sonho Branco","SW6021","#e3d9d5"
"Branco Inteligente","SW6007","#e4dbd8"
"Branco Original","SW7077","#e2dedb"
"Sorvete de Açaí","SW6973","#cab2d2"
"MARFIM","11","#FFFFD9"
"ERVA DOCE (SEMIBRILHO)","96","#F8FFE0"
"AREIA"," 04","#EBDABE"
"VIOLETA","99","#F9E1F9"
"PÉROLA","01","#FFFFE3"
"PÊSSEGO AURORA","48","#FFFFE5"
"BIANCO SERENO"," 20","#FFFFF2"
"BRANCO (ALTO BRILHO)","31","#FFFFFA"
"ROSA BISCUIT","58","#FFF7F0"
"GELO","57","#FDFDF1"
"ERVA DOCE"," 96","#FCFFEC"
"BRANCO - BR","33","#FDFFF2"
"BRANCO GELO","03","#FEFEF6"
"PÊSSEGO","73","#FFEED4"
"BRANCO","00","#E9E2D6"
"Beijo Roubado","SW7586","#813235"
"Vestido de Festa","SW7582","#803532"
"Correnteza Selvagem","SW7583","#7c3239"
"Tomate Seco","SW7585","#692b2b"
"Goiabada Cascão","SW7592","#753531"
"Vermelho Rústico","SW7593","#703229"
"Celeiro Vermelho","SW7591","#7c453d"
"Sal Vermelho do Havaí","SW7579","#81585b"
"Sopa de Beterraba","SW7578","#72353d"
"Insensata Paixão","SW7584","#6e3637"
"Carruagem Real","SW7594","#6e423e"
"Vale dos Vinhedos","SW7595","#5d3736"
"Shiraz","SW7580","#573e3e"
"Merlot","SW2704","#51323b"
"Trilha de Aventura","SW7520","#6a5143"
"Marrom Avermelhado","SW9182","#4b3029"
"Café Turco","SW6076","#4d3930"
"Beleza Africana","SW9183","#4c3d31"
"Velha Ponte","SW7515","#6e5f53"
"Cais","SW7545","#63523d"
"Pele de Foca","SW7675","#48423c"
"Cinza Trovão","SW7645","#57534c"
"Poço Profundo","SW7062","#484c49"
"Verde Canastra","SW9184","#454b40"
"Pico Pedra da Mina","SW7750","#424c44"
"Verde Duende","SW7730","#4d5346"
"Platibanda","SW6174","#424036"
"Serra da Cantareira","SW7735","#635936"
"Gruta Misteriosa","SW7623","#273e3e"
"Noite Sombria","SW7625","#3d484c"
"Força das Ondas","SW7605","#35454e"
"Viagem Marítima","SW7620","#314d58"
"Mergulho Profundo","SW7618","#376167"
"Azul Grécia","SW7607","#416d83"
"Maré Alta","SW9185","#2e5464"
"Azul Laguna","SW7601","#a0b3bc"
"À Deriva ","SW7608","#87aab9"
"À Beira da Piscina","SW7603","#8095a0"
"Cruzeiro Azul","SW7606","#6591a8"
"Travessia","SW7609","#5b8d9f"
"Azulejo Turco","SW7610","#3e758a"
"Ilha do Cardoso","SW7614","#577c88"
"Névoa Prata","SW7621","#b0b8b2"
"Brisa Gélida","SW7616","#a0aeaf"
"Pedra-d'água","SW7613","#9cb0b3"
"Spa das Águas","SW7611","#7c9aa0"
"Riacho da Montanha","SW7612","#679199"
"Província Mediterrânea","SW7617","#60797d"
"Imortal","SW7619","#657b83"
"Berloque Elegante","SW7667","#cac9c6"
"Agulhas de Tricô","SW7672","#c3c1bc"
"Ventos de Março","SW7668","#bab9b6"
"Taça de Estanho","SW7673","#9b9893"
"Apogeu Cinza","SW7669","#959491"
"Temperança","SW7670","#949392"
"Serenata Inesquecível","SW7629","#786e70"
"Cinza Moderno","SW7632","#d6cec3"
"Colunata Cinza","SW7641","#c6c0b6"
"Nuvem de Aço","SW1015","#c6bfb3"
"Cinza Platinado","SW7643","#b2ada4"
"Paralelepípedo","SW7642","#a0998f"
"Pau e Pedra","SW7503","#a49689"
"Pedra-pomes","SW7635","#aa9e95"
"Bronzeado Natural","SW7567","#dcd2c3"
"Banco de Areia","SW7547","#cbbfad"
"Pórtico","SW7548","#bbab95"
"Ilha de Marajó","SW7534","#b7a48b"
"Empório Tradicional","SW7549","#ad9c85"
"Serra do Roncador","SW7535","#a18e77"
"Caiçara","SW7550","#907d66"
"Praia de Siriú","SW7529","#d4c5ad"
"Corda de Sisal","SW7527","#d0bfaa"
"Bege Urbano","SW7532","#cfc0ab"
"Pegadas na Areia","SW7530","#c4b39c"
"Toque Arenoso","SW7528","#c4b49c"
"Cáqui Básico","SW7533","#c0af97"
"Esteira de Palha","SW7731","#a69474"
"Viveiro de Ostras","SW7565","#dbd0bb"
"Estuque","SW7569","#dccfba"
"Natural","SW7542","#cbc0ad"
"Calçadão de Praia","SW7543","#bcb099"
"Passeio Campestre","SW7546","#b1a38e"
"Zeus","SW7744","#99907e"
"Trilha do Pati","SW7737","#8d8168"
"Branco Sedutor","SW6343","#efe1d2"
"Seda Delicada","SW7711","#e6d0bd"
"Praia das Conchas","SW7712","#dfc8b5"
"Palha de Buriti","SW7713","#ccb299"
"Vaso de Barro","SW7715","#aa866e"
"Macarrão Integral","SW7705","#976b53"
"Canela em Pó","SW7710","#a56c4a"
"Branco Cera","SW7526","#dfd2bf"
"Afresco","SW7719","#d8c4ae"
"Casa de Praia","SW7518","#c9b29c"
"Duna do Pôr-do-sol","SW7519","#af9781"
"Algodão Natural","SW7521","#ad947c"
"Cotovia","SW7522","#9f8267"
"Galho de Árvore","SW7525","#8a7362"
"Palha de Milho","SW7688","#e1cdae"
"Croissant","SW7716","#dbc5a7"
"Nude Clássico","SW7704","#d5b59b"
"Barril de Carvalho","SW7714","#bfa287"
"Tamarindo","SW7538","#c0a588"
"Canoa","SW7724","#b7987b"
"Pônei","SW7725","#ad896a"
"Casaco de Couro","SW7717","#d2b18f"
"Dromedário","SW7694","#caad87"
"Onça-parda","SW7720","#c7a485"
"Churros","SW7718","#bb8d6b"
"Cidade do Interior","SW7702","#b0785c"
"Caverna","SW7701","#ac6b53"
"Fio de Cobre","SW7707","#c67b57"
"Bolo da Vovó","SW6113","#e4caad"
"Pão de Forma","SW6114","#d7b593"
"Leve Bronzeado","SW6115","#cca683"
"Caramelizado","SW9186","#c29871"
"Tatame","SW6116","#ba8c64"
"Parque do Xingu","SW6117","#a57955"
"Garimpo","SW6118","#8d623d"
"Bege Colonial","SW7723","#ddc6ab"
"Condomínio da Serra","SW7689","#d2bb9d"
"Galho Doce","SW7536","#cbb49a"
"Cunha de Cortiça","SW7539","#c1a98a"
"Lã de Ovelha","SW7690","#c3aa8c"
"Biscoito Integral","SW7540","#b09879"
"Conhaque Envelhecido","SW7523","#7c5c43"
"Manhã de Sol","SW6672","#f3e6ce"
"Marfim Fascinante","SW7560","#f4dec3"
"Pó de Arroz","SW7722","#ecd3b3"
"Lua Crescente","SW7721","#edd1b1"
"Lembranças do Verão","SW7677","#eaba8a"
"Portão Dourado","SW7679","#d9ad7f"
"Corda Náutica","SW7680","#c09972"
"Lanterna Japonesa","SW7676","#f2e0c4"
"Vela perfumada","SW7681","#f8e4c2"
"Cipestre Japonês","SW7686","#f8ddb7"
"Casca de Arroz","SW7684","#edd6b1"
"Mistérios da Lua","SW7687","#e7c7a0"
"Bolo da Moça","SW7693","#cba97e"
"Mesa de Madeira","SW7695","#bd9c77"
"Merengue de Limão","SW7561","#f5eacc"
"Lua Suntuosa","SW6679","#f4e3bc"
"Bolo de Limão","SW6686","#f5e5bc"
"Amarelinha Divertida","SW6900","#f5e1a6"
"Prosperidade Infinita","SW6896","#f7dda1"
"Uva-passa Branca","SW7685","#e5c28b"
"Cúpula Amarela","SW7692","#dcbc8e"
"Couro de Búfalo","SW7683","#f1dfc1"
"Creme Cottage","SW7678","#eddbbd"
"Palha Trançada","SW7698","#dbc8a2"
"Chapéu Caipira","SW7691","#e3c9a1"
"Pinhão Torrado","SW7696","#dcc6a6"
"Fibra Artesanal","SW7697","#ccb18b"
"Lembrança Sertaneja","SW7699","#ba9a67"
"Erva-cidreira","SW7732","#c8bd98"
"Jardim da Sabedoria","SW7736","#b1a584"
"Broto de Bambu","SW7733","#b3a479"
"Melissa","SW7726","#9d986f"
"Bosque das Oliveiras","SW7734","#857c5d"
"Simplicidade de Viver","SW7729","#827c5a"
"Verde Malote","SW7740","#7d745e"
"Calça Cargo","SW7738","#cdc4ae"
"Lago de Carpas","SW7727","#b9b292"
"Sais de Banho","SW7747","#bdc0a0"
"Suco Verde","SW7728","#a29f80"
"Moinhos de Vento","SW7741","#aaad9c"
"Terra Verde","SW7748","#9a9883"
"Banho de Ervas","SW7739","#a49b82"
"LARANJA (SEMIBRILHO)","22","#f6ad76"
"Forno de Barro","SW0001","#94766c"
"Chá com Leite","SW0002","#beac9f"
"Champanhe Rosé","SW0003","#c59f91"
"Brocado Rosa","SW0004","#996c6e"
"Malva Profundo","SW0005","#6d595a"
"Tecido Bordô","SW0006","#8b534e"
"Menino da Porteira","SW0007","#ac7559"
"Vermelho-terroso","SW0008","#8d422f"
"Ouro da Serra","SW0009","#c28e61"
"Cestaria Indígena","SW0010","#c19e80"
"Bege Bordado","SW0011","#cbb99b"
"Ouro Imperial","SW0012","#c19f6e"
"Cerâmica Verde","SW0013","#aeb08f"
"Tomilho Perfumado","SW0014","#8f8666"
"Verde Suntuoso","SW0015","#708672"
"Verde Sinuca","SW0016","#45584d"
"Frescor da Nascente","SW0017","#8ca49c"
"Ilha da Magia","SW0018","#627f7b"
"Estação das Águas","SW0019","#a0bbb8"
"Pluma de Pavão","SW0020","#739694"
"Lilás Imperial","SW0021","#c0b6b4"
"Creme de Ameixa","SW0022","#7e696a"
"Liga de Estanho","SW0023","#a39b90"
"Castanho Nobre","SW0024","#988977"
"Poeira Rosa","SW0025","#cc8d84"
"Batom Rosa","SW0026","#e8b9ae"
"Chá de Pêssego","SW0027","#ecceb9"
"Essência de Baunilha","SW0028","#ecd0b1"
"Verde Sereno","SW0029","#cdcdb4"
"Amarelo Colonial","SW0030","#efc488"
"Ladrilho Hidráulico Azul","SW0031","#9aabab"
"Bordado Azul","SW0032","#546670"
"Jaspe Vermelho","SW0033","#974f49"
"Rosa Imperial","SW0034","#c08f80"
"Creme Indiano","SW0035","#eedac3"
"Perfeição Cremosa","SW0036","#d9c3a6"
"Siamês","SW0037","#ada193"
"Castanho Sóbrio","SW0038","#7f7263"
"Vaso de Argila","SW0039","#c4957a"
"Liceu de Artes","SW0040","#a76251"
"Mata Verde","SW0041","#3a4a3f"
"Arruda-da-mato","SW0042","#aca17d"
"Pestilo Dourado","SW0043","#ae905e"
"Biscoito ao Leite","SW0044","#e9bf8c"
"Marrom Antigo","SW0045","#946644"
"Palha da Costa","SW0046","#f3e5d1"
"Verde Magnífico","SW0047","#6d817b"
"Azul Imperial","SW0048","#47626f"
"Quartzo-fumê","SW0049","#b8b2a2"
"Bege Clássico","SW0050","#f0eadc"
"Marfim Clássico","SW0051","#f2e0c3"
"Cinza-pérola","SW0052","#cbcec5"
"Porcelana","SW0053","#e9e0d5"
"Cinza Arenoso","SW0054","#c8bfb5"
"Cinza Mercúrio","SW0055","#c2c0bb"
"Areia Clássica","SW0056","#d6bcaa"
"Vermelho Chinês","SW0057","#9e3e33"
"Congada Rosa","SW0058","#f1bfb1"
"Cristal de Gelo","SW0059","#cbd0c2"
"País Tropical","SW0060","#598c74"
"Salão Rosa","SW0061","#ab7878"
"Flor de Malva","SW0062","#c6b9b8"
"Chá Refrescante","SW0063","#abd1c9"
"Pavão Misterioso","SW0064","#014e4c"
"Verde Militar","SW0065","#4b5645"
"Cascata Verde","SW0066","#acb19f"
"Creme Rústico","SW0067","#f0cda0"
"Corcel Azul","SW0068","#c2ccc4"
"Castanho Alazão","SW0069","#cd9c85"
"Sombrinha Rosa","SW0070","#dec3b9"
"Colecionador de Orquídeas ","SW0071","#bc9c9e"
"Araçá-roxo","SW0072","#623f45"
"Brincadeira Divertida","SW0073","#e1d286"
"Lilás Radiante","SW0074","#a489a0"
"Turquesa Encantada","SW0075","#8ac6bd"
"Flor de Maçã","SW0076","#dab5b4"
"Concreto Urbano","SW0077","#888782"
"Riqueza da Alma","SW0078","#f0d39d"
"Bolinho de Chuva","SW0079","#c9aa98"
"Flamingo Rosa","SW0080","#cd717b"
"Casca de Jatobá","SW2801","#4b2929"
"Cerâmica Vermelha","SW2802","#622f2d"
"Cerâmica Terracota","SW2803","#975840"
"Barroco Mineiro","SW2804","#af8871"
"Cerâmica Marajoara","SW2805","#c3b09d"
"Rodeio Crioulo","SW2806","#7f614a"
"Casca de Pinus","SW2807","#6e5241"
"Café Torrado","SW2808","#5f4d43"
"Arranha-céu","SW2809","#303b39"
"Refúgio de Inverno","SW2810","#506a67"
"Dama do Lago","SW2811","#738478"
"Rio da Sereia","SW2812","#979f7f"
"Macaúba","SW2813","#caab7d"
"Moda de Viola","SW2814","#a58258"
"Cancioneiro","SW2815","#97896a"
"Folha de Carnaúba","SW2816","#565c4a"
"Pau a Pique","SW2817","#c08650"
"Ardósia Vinho","SW2818","#8b7d7b"
"Ardósia Azulada","SW2819","#777f86"
"Tamanduá-bandeira","SW2820","#887b67"
"Cascata de Pedras","SW2821","#a6a397"
"Areia Movediça","SW2822","#cbbca5"
"Arte Popular","SW2823","#9a7e64"
"Carvalho Dourado","SW2824","#96724c"
"Verde Colonial","SW2826","#a39b7e"
"Marrom Colonial","SW2827","#a7947c"
"Chá Colonial","SW2828","#d3b699"
"Pérola Clássico","SW2829","#ece1cb"
"Ouro Clássico","SW2831","#ebb875"
"Cinza Colonial","SW2832","#b4b9b9"
"Redes de Tucum","SW2833","#e8d9bd"
"Folha de Outono","SW2834","#e4c495"
"Marrom Artesão","SW2835","#ae9278"
"Madeira de Lei","SW2836","#85695b"
"Quebra-queixo","SW2837","#6a4238"
"Mogno Lustrado","SW2838","#432722"
"Pilão de Madeira","SW2839","#7b3728"
"Marrom Colorado","SW2840","#978a7f"
"Trilhas do Destino","SW2841","#937f68"
"Tecido Camurça","SW2842","#a79473"
"Solário Antigo","SW2843","#7a6a51"
"Névoa Mística","SW2844","#c2bdb1"
"Terraço Antigo","SW2845","#988f7b"
"Império Cromado","SW2846","#575449"
"Cenário Pefeito","SW2847","#324038"
"Lenda Urbana","SW2848","#616564"
"Estrada a Fora","SW2849","#797978"
"Manjubinha","SW2850","#b6b7b0"
"Sálvia Fresca","SW2851","#73705e"
"Garota da Praia","SW2853","#d9ad7f"
"Telha de Barro","SW2854","#be795e"
"Cedro Antigo","SW2855","#9c8a79"
"Barra de Chocolate","SW2856","#61463a"
"Curau de Milho","SW2857","#eecf9e"
"Corrida do Ouro","SW2858","#d9a06a"
"Farinha de Biju","SW2859","#dfc8b5"
"Rama de Sálvia","SW2860","#b3ae95"
"Folha de Abacate","SW2861","#857c5d"
"Poeira Azul","SW2863","#89a4ad"
"Queijadinha","SW2865","#f8d492"
"LILÁS","60","#dec2e8"
"VIOLETA ALFAZEMA"," 68","#adb1e0"
